patch_id,lon,lat,label_confidence,has_coverage,ntl,builtup,elevation,total_tests,n_subtiles,mean_tests,coverage_fraction,log_mean_tests,split
patch_092350,88.76000000000079,17.719999999999924,confirmed_negative,0,0.1196604096798743,,,0.0,0.0,0.0,0.0,0.0,train
patch_017941,81.74000000000052,8.659999999999988,confirmed_negative,0,0.1401115545092641,,,0.0,0.0,0.0,0.0,0.0,train
patch_014387,75.14000000000027,8.239999999999988,confirmed_negative,0,0.1358992864177368,,,0.0,0.0,0.0,0.0,0.0,train
patch_015311,71.54000000000013,8.359999999999987,confirmed_negative,0,0.1552396406489392,,,0.0,0.0,0.0,0.0,0.0,train
patch_017166,94.280000000001,8.539999999999987,confirmed_negative,0,0.0869309851764149,,,0.0,0.0,0.0,0.0,0.0,train
patch_014445,78.6200000000004,8.239999999999988,confirmed_negative,0,0.1393175906426023,0.0,,0.0,0.0,0.0,0.0,0.0,train
patch_033758,86.12000000000069,10.579999999999972,confirmed_negative,0,0.1103358440402338,,,0.0,0.0,0.0,0.0,0.0,train
patch_041780,95.12000000000104,11.539999999999964,confirmed_negative,0,0.0463307358165084,,,0.0,0.0,0.0,0.0,0.0,train
patch_077040,85.28000000000067,15.85999999999994,confirmed_negative,0,0.1331149405531511,,,0.0,0.0,0.0,0.0,0.0,val
patch_033664,80.48000000000047,10.579999999999972,confirmed_negative,0,0.1095818568308109,,,0.0,0.0,0.0,0.0,0.0,train
patch_041075,82.34000000000054,11.479999999999968,confirmed_negative,0,0.1393137542319183,,,0.0,0.0,0.0,0.0,0.0,train
patch_090417,90.86000000000088,17.47999999999993,confirmed_negative,0,0.1099860155917718,,,0.0,0.0,0.0,0.0,0.0,train
patch_110029,86.78000000000071,19.87999999999992,confirmed_negative,0,0.1403033618096729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
patch_069762,91.40000000000089,14.959999999999944,confirmed_negative,0,0.0816910282197221,,,0.0,0.0,0.0,0.0,0.0,train
patch_054987,90.50000000000084,13.15999999999996,confirmed_negative,0,0.116028826715977,,,0.0,0.0,0.0,0.0,0.0,train
patch_007183,85.70000000000067,7.339999999999995,confirmed_negative,0,0.1316886344385121,,,0.0,0.0,0.0,0.0,0.0,train
53763,81.38530496260807,18.27868523386976,confirmed_negative,0,0.1417450695910009,0.0,412.7054413694007,0.0,0.0,0.0,0.0,0.0,train
patch_068315,93.14000000000097,14.779999999999944,confirmed_negative,0,0.0445202482395,,,0.0,0.0,0.0,0.0,0.0,val
patch_009306,95.00000000000102,7.579999999999993,confirmed_negative,0,0.0813964209134727,,,0.0,0.0,0.0,0.0,0.0,train
patch_091245,81.50000000000051,17.59999999999993,confirmed_negative,0,0.1461468061702771,0.0,439.8551369648344,0.0,0.0,0.0,0.0,0.0,train
patch_022189,70.94000000000011,9.199999999999982,confirmed_negative,0,0.1399699715470402,,,0.0,0.0,0.0,0.0,0.0,train
patch_051650,96.9200000000011,12.73999999999996,confirmed_negative,0,0.0562973533288064,,,0.0,0.0,0.0,0.0,0.0,train
patch_019963,84.98000000000064,8.899999999999986,confirmed_negative,0,0.112131285979267,,,0.0,0.0,0.0,0.0,0.0,train
patch_058323,84.0200000000006,13.579999999999954,confirmed_negative,0,0.1172146110769881,,,0.0,0.0,0.0,0.0,0.0,train
patch_038441,71.90000000000015,11.17999999999997,confirmed_negative,0,0.1462250648239486,0.0,,0.0,0.0,0.0,0.0,0.0,train
patch_048156,93.920000000001,12.319999999999965,confirmed_negative,0,0.0824489621418854,,,0.0,0.0,0.0,0.0,0.0,train
patch_083050,91.6400000000009,16.579999999999934,confirmed_negative,0,0.1076118639969777,,,0.0,0.0,0.0,0.0,0.0,val
patch_089068,68.96000000000004,17.359999999999932,confirmed_negative,0,0.1327765224161177,,,0.0,0.0,0.0,0.0,0.0,train
patch_055129,69.50000000000006,13.219999999999956,confirmed_negative,0,0.1455914837324719,,,0.0,0.0,0.0,0.0,0.0,train
patch_030923,93.14000000000097,10.219999999999978,confirmed_negative,0,0.0831513977797097,,,0.0,0.0,0.0,0.0,0.0,train
patch_036016,74.00000000000023,10.879999999999969,confirmed_negative,0,0.1096297613812382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
patch_042187,90.02000000000083,11.599999999999966,confirmed_negative,0,0.0878881915411416,,,0.0,0.0,0.0,0.0,0.0,train
patch_036296,90.80000000000086,10.87999999999997,confirmed_negative,0,0.0827473462175969,,,0.0,0.0,0.0,0.0,0.0,train
patch_016499,83.7800000000006,8.479999999999984,confirmed_negative,0,0.1271952214584335,,,0.0,0.0,0.0,0.0,0.0,val
patch_073558,83.00000000000057,15.43999999999994,confirmed_negative,0,0.1478770211842787,,,0.0,0.0,0.0,0.0,0.0,train
patch_063433,95.42000000000104,14.17999999999995,confirmed_negative,0,0.0694023497208189,,,0.0,0.0,0.0,0.0,0.0,train
patch_101738,91.16000000000088,18.85999999999992,confirmed_negative,0,0.1209954964128373,,,0.0,0.0,0.0,0.0,0.0,train
patch_042825,69.26000000000005,11.719999999999963,confirmed_negative,0,0.1484134878314503,,,0.0,0.0,0.0,0.0,0.0,val
patch_026316,82.40000000000055,9.679999999999978,confirmed_negative,0,0.1376822658811896,,,0.0,0.0,0.0,0.0,0.0,train
patch_099309,93.02000000000096,18.55999999999992,confirmed_negative,0,0.1194694891053087,,,0.0,0.0,0.0,0.0,0.0,train
patch_038660,85.04000000000065,11.17999999999997,confirmed_negative,0,0.1116952978403584,,,0.0,0.0,0.0,0.0,0.0,train
patch_018759,71.78000000000014,8.779999999999985,confirmed_negative,0,0.1499786407371556,,,0.0,0.0,0.0,0.0,0.0,train
patch_051970,86.6000000000007,12.799999999999958,confirmed_negative,0,0.0839481822252269,,,0.0,0.0,0.0,0.0,0.0,train
patch_073757,94.94000000000104,15.43999999999994,confirmed_negative,0,0.0464926757590794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
patch_093413,93.50000000000097,17.83999999999992,confirmed_negative,0,0.0959522038559049,,,0.0,0.0,0.0,0.0,0.0,train
patch_013532,82.88000000000056,8.11999999999999,confirmed_negative,0,0.1248658532029914,0.0,,0.0,0.0,0.0,0.0,0.0,val
patch_105143,88.82000000000079,19.279999999999912,confirmed_negative,0,0.1327066926508371,,,0.0,0.0,0.0,0.0,0.0,train
patch_119493,93.74000000000098,21.019999999999904,confirmed_negative,0,0.1528475122291163,,,0.0,0.0,0.0,0.0,0.0,test
patch_005899,97.22000000000112,7.159999999999995,confirmed_negative,0,0.08244891411431,,,0.0,0.0,0.0,0.0,0.0,train
patch_039863,68.66000000000003,11.35999999999997,confirmed_negative,0,0.1345313805171656,,,0.0,0.0,0.0,0.0,0.0,train
patch_047133,91.5800000000009,12.199999999999966,confirmed_negative,0,0.0680531388799613,,,0.0,0.0,0.0,0.0,0.0,train
patch_096489,71.42000000000013,18.259999999999923,confirmed_negative,0,0.1497504385318647,,,0.0,0.0,0.0,0.0,0.0,train
patch_060070,70.7600000000001,13.819999999999954,confirmed_negative,0,0.1294556476835107,,,0.0,0.0,0.0,0.0,0.0,train
patch_018170,95.48000000000104,8.659999999999988,confirmed_negative,0,0.0931357055548949,,,0.0,0.0,0.0,0.0,0.0,train
patch_082582,93.08000000000096,16.519999999999936,confirmed_negative,0,0.052840539481628,,,0.0,0.0,0.0,0.0,0.0,train
patch_056831,83.06000000000057,13.399999999999958,confirmed_negative,0,0.1289060907112419,,,0.0,0.0,0.0,0.0,0.0,val
patch_047458,81.56000000000051,12.259999999999964,confirmed_negative,0,0.1149071113292715,,,0.0,0.0,0.0,0.0,0.0,train
patch_088455,91.22000000000088,17.239999999999934,confirmed_negative,0,0.1077619199585757,,,0.0,0.0,0.0,0.0,0.0,val
patch_027897,88.70000000000078,9.859999999999978,confirmed_negative,0,0.0875661967348624,,,0.0,0.0,0.0,0.0,0.0,train
patch_080093,91.34000000000088,16.21999999999993,confirmed_negative,0,0.107309732804099,,,0.0,0.0,0.0,0.0,0.0,train
patch_045862,74.36000000000024,12.07999999999996,confirmed_negative,0,0.1267622819744052,,,0.0,0.0,0.0,0.0,0.0,train
patch_104627,87.38000000000073,19.21999999999992,confirmed_negative,0,0.1408869145076337,,,0.0,0.0,0.0,0.0,0.0,val
patch_040612,84.08000000000061,11.419999999999968,confirmed_negative,0,0.1293179006953005,,,0.0,0.0,0.0,0.0,0.0,train
patch_090795,84.0200000000006,17.53999999999993,confirmed_negative,0,0.1234149369834954,,0.0,0.0,0.0,0.0,0.0,0.0,train
patch_016072,87.68000000000075,8.419999999999987,confirmed_negative,0,0.1161475893341282,,,0.0,0.0,0.0,0.0,0.0,train
patch_110211,68.18,19.939999999999912,confirmed_negative,0,0.1320859687180804,,,0.0,0.0,0.0,0.0,0.0,train
patch_071655,86.90000000000072,15.199999999999942,confirmed_negative,0,0.1230949872804339,,,0.0,0.0,0.0,0.0,0.0,train
patch_076826,72.44000000000018,15.85999999999994,confirmed_negative,0,0.1324524859675153,,,0.0,0.0,0.0,0.0,0.0,train
patch_076760,68.48000000000002,15.85999999999994,confirmed_negative,0,0.137858016966301,,,0.0,0.0,0.0,0.0,0.0,train
patch_034973,70.4600000000001,10.759999999999977,confirmed_negative,0,0.1365372870565236,,,0.0,0.0,0.0,0.0,0.0,train
patch_040349,68.30000000000001,11.419999999999968,confirmed_negative,0,0.1444921345916111,,,0.0,0.0,0.0,0.0,0.0,train
patch_018561,89.42000000000081,8.719999999999986,confirmed_negative,0,0.0972531563249602,,,0.0,0.0,0.0,0.0,0.0,train
patch_046176,93.20000000000095,12.079999999999965,confirmed_negative,0,0.0630378602380308,,,0.0,0.0,0.0,0.0,0.0,train
patch_045119,88.82000000000079,11.959999999999964,confirmed_negative,0,0.0963076464454978,,,0.0,0.0,0.0,0.0,0.0,train
patch_093747,84.0200000000006,17.899999999999928,confirmed_negative,0,0.1393798312826279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
patch_023834,81.0800000000005,9.37999999999998,confirmed_negative,0,0.1251648014971697,,,0.0,0.0,0.0,0.0,0.0,train
patch_051228,71.60000000000014,12.73999999999996,confirmed_negative,0,0.1437710581520327,,,0.0,0.0,0.0,0.0,0.0,train
patch_039857,68.30000000000001,11.359999999999967,confirmed_negative,0,0.1470893811993673,,,0.0,0.0,0.0,0.0,0.0,val
patch_006435,70.34000000000009,7.279999999999996,confirmed_negative,0,0.1540266664273166,,,0.0,0.0,0.0,0.0,0.0,train
patch_052003,88.5800000000008,12.799999999999958,confirmed_negative,0,0.0969561253918055,,,0.0,0.0,0.0,0.0,0.0,train
patch_024077,95.66000000000103,9.37999999999998,confirmed_negative,0,0.0768777466340554,,,0.0,0.0,0.0,0.0,0.0,train
patch_060991,96.50000000000108,13.879999999999953,confirmed_negative,0,0.0475930022637692,,,0.0,0.0,0.0,0.0,0.0,train
patch_023849,81.98000000000053,9.37999999999998,confirmed_negative,0,0.132740822110651,,,0.0,0.0,0.0,0.0,0.0,train
patch_025415,87.38000000000073,9.559999999999985,confirmed_negative,0,0.1256732505711484,,,0.0,0.0,0.0,0.0,0.0,train
patch_040315,95.78000000000104,11.35999999999997,confirmed_negative,0,0.0595271152367532,,,0.0,0.0,0.0,0.0,0.0,train
patch_010603,84.26000000000063,7.759999999999988,confirmed_negative,0,0.1222886067854054,,,0.0,0.0,0.0,0.0,0.0,train
patch_051564,91.76000000000091,12.73999999999996,confirmed_negative,0,0.0991273007372738,,,0.0,0.0,0.0,0.0,0.0,val
patch_080134,93.80000000000098,16.21999999999993,confirmed_negative,0,0.0953277739729094,,,0.0,0.0,0.0,0.0,0.0,train
patch_020685,69.26000000000005,9.019999999999984,confirmed_negative,0,0.1468984972029197,,,0.0,0.0,0.0,0.0,0.0,train
patch_067665,83.6600000000006,14.71999999999995,confirmed_negative,0,0.1179041909991799,,,0.0,0.0,0.0,0.0,0.0,train
patch_066751,87.86000000000075,14.599999999999948,confirmed_negative,0,0.1313165795938828,,,0.0,0.0,0.0,0.0,0.0,train
patch_039912,71.60000000000014,11.35999999999997,confirmed_negative,0,0.1398107892879887,0.0,,0.0,0.0,0.0,0.0,0.0,train
patch_042429,75.02000000000027,11.659999999999968,confirmed_negative,0,0.1414262775854861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
patch_006197,85.58000000000067,7.219999999999996,confirmed_negative,0,0.1235264495826096,,,0.0,0.0,0.0,0.0,0.0,train
patch_029606,73.1600000000002,10.099999999999977,confirmed_negative,0,0.1479127814515052,,0.0,0.0,0.0,0.0,0.0,0.0,val
patch_062690,80.36000000000047,14.119999999999951,confirmed_negative,0,0.1480502193350436,,,0.0,0.0,0.0,0.0,0.0,train
patch_110647,94.340000000001,19.939999999999912,confirmed_negative,0,0.1466701023086351,0.0,1074.9485932185924,0.0,0.0,0.0,0.0,0.0,train
patch_006302,91.8800000000009,7.219999999999994,confirmed_negative,0,0.0919668726762957,,,0.0,0.0,0.0,0.0,0.0,train
patch_056079,96.9800000000011,13.279999999999957,confirmed_negative,0,0.0422186150649713,,,0.0,0.0,0.0,0.0,0.0,train
patch_018796,74.00000000000023,8.779999999999985,confirmed_negative,0,0.1483863936846342,,,0.0,0.0,0.0,0.0,0.0,train
patch_052517,89.90000000000083,12.85999999999996,confirmed_negative,0,0.1003884272599388,,,0.0,0.0,0.0,0.0,0.0,train
patch_081735,71.78000000000014,16.459999999999937,confirmed_negative,0,0.138769890386172,,,0.0,0.0,0.0,0.0,0.0,train
patch_007855,96.50000000000108,7.399999999999994,confirmed_negative,0,0.0810936658479771,,,0.0,0.0,0.0,0.0,0.0,train
patch_035859,94.100000000001,10.819999999999972,confirmed_negative,0,0.0488668472761743,,,0.0,0.0,0.0,0.0,0.0,train
patch_052252,74.00000000000023,12.85999999999996,confirmed_negative,0,0.1331402491427823,,,0.0,0.0,0.0,0.0,0.0,train
patch_065038,73.64000000000021,14.419999999999952,confirmed_negative,0,0.1559494239818121,,,0.0,0.0,0.0,0.0,0.0,train
patch_036749,88.46000000000078,10.939999999999973,confirmed_negative,0,0.0887057252380141,,,0.0,0.0,0.0,0.0,0.0,train
patch_003265,86.78000000000071,6.859999999999998,confirmed_negative,0,0.1192393618521491,,,0.0,0.0,0.0,0.0,0.0,train
patch_091925,92.78000000000095,17.659999999999926,confirmed_negative,0,0.0658558526127548,,,0.0,0.0,0.0,0.0,0.0,train
patch_029403,90.50000000000084,10.039999999999978,confirmed_negative,0,0.1126272938243001,,,0.0,0.0,0.0,0.0,0.0,train
patch_008424,71.60000000000014,7.519999999999993,confirmed_negative,0,0.151193629713132,,,0.0,0.0,0.0,0.0,0.0,val
patch_089083,69.86000000000007,17.359999999999932,confirmed_negative,0,0.1419684617249719,,,0.0,0.0,0.0,0.0,0.0,train
patch_023655,70.34000000000007,9.37999999999998,confirmed_negative,0,0.1523123763455486,,,0.0,0.0,0.0,0.0,0.0,train
patch_002229,83.6600000000006,6.7399999999999975,confirmed_negative,0,0.1167978337275887,,,0.0,0.0,0.0,0.0,0.0,train
patch_011629,86.78000000000071,7.879999999999992,confirmed_negative,0,0.1160342225817753,,,0.0,0.0,0.0,0.0,0.0,train
patch_062968,97.0400000000011,14.119999999999951,confirmed_negative,0,0.1551945314631803,,,0.0,0.0,0.0,0.0,0.0,train
patch_061801,86.06000000000068,13.999999999999952,confirmed_negative,0,0.1277039668689305,,,0.0,0.0,0.0,0.0,0.0,train
patch_018270,71.96000000000015,8.719999999999986,confirmed_negative,0,0.1429705386156019,,,0.0,0.0,0.0,0.0,0.0,train
patch_041205,90.14000000000084,11.47999999999997,confirmed_negative,0,0.101885550888964,,,0.0,0.0,0.0,0.0,0.0,train
patch_060860,88.64000000000078,13.879999999999953,confirmed_negative,0,0.1074850267141314,,,0.0,0.0,0.0,0.0,0.0,train
patch_073602,85.64000000000067,15.43999999999994,confirmed_negative,0,0.123421480395953,,,0.0,0.0,0.0,0.0,0.0,train
patch_029407,90.74000000000088,10.03999999999998,confirmed_negative,0,0.0915465679824895,,,0.0,0.0,0.0,0.0,0.0,train
patch_060774,83.48000000000059,13.879999999999953,confirmed_negative,0,0.1210503166487996,,,0.0,0.0,0.0,0.0,0.0,train
patch_091959,94.82000000000102,17.659999999999926,confirmed_negative,0,0.1353864400226035,0.0,380.1136330386441,0.0,0.0,0.0,0.0,0.0,train
patch_073387,72.74000000000018,15.43999999999994,confirmed_negative,0,0.1452964668166654,,,0.0,0.0,0.0,0.0,0.0,train
patch_008607,82.58000000000055,7.519999999999993,confirmed_negative,0,0.127024422751726,0.0,,0.0,0.0,0.0,0.0,0.0,train
patch_046239,96.9800000000011,12.079999999999965,confirmed_negative,0,0.0823483996501796,,,0.0,0.0,0.0,0.0,0.0,train
patch_031345,88.9400000000008,10.279999999999976,confirmed_negative,0,0.0844240142083877,,,0.0,0.0,0.0,0.0,0.0,train
patch_019786,74.36000000000024,8.899999999999984,confirmed_negative,0,0.1391566530124535,,,0.0,0.0,0.0,0.0,0.0,val
patch_019305,75.02000000000027,8.839999999999986,confirmed_negative,0,0.131033123783976,,,0.0,0.0,0.0,0.0,0.0,train
patch_043388,73.52000000000021,11.779999999999966,confirmed_negative,0,0.1338632800746993,,0.0,0.0,0.0,0.0,0.0,0.0,val
patch_089346,85.64000000000067,17.359999999999932,confirmed_negative,0,0.1255068630550143,,,0.0,0.0,0.0,0.0,0.0,train
patch_095811,89.78000000000083,18.13999999999992,confirmed_negative,0,0.1258209181851503,,,0.0,0.0,0.0,0.0,0.0,train
patch_064030,72.20000000000016,14.299999999999953,confirmed_negative,0,0.1245580890925912,,,0.0,0.0,0.0,0.0,0.0,train
patch_100736,90.08000000000084,18.739999999999924,confirmed_negative,0,0.125613285607025,,,0.0,0.0,0.0,0.0,0.0,train
patch_063186,80.60000000000048,14.17999999999995,confirmed_negative,0,0.1428971816217485,,,0.0,0.0,0.0,0.0,0.0,train
patch_041340,68.72000000000003,11.539999999999964,confirmed_negative,0,0.1431718222860203,,,0.0,0.0,0.0,0.0,0.0,train
patch_038706,87.80000000000075,11.17999999999997,confirmed_negative,0,0.0961919732209134,,,0.0,0.0,0.0,0.0,0.0,train
patch_038772,91.76000000000091,11.17999999999997,confirmed_negative,0,0.0844574690570724,0.0,,0.0,0.0,0.0,0.0,0.0,train
patch_074792,68.48000000000002,15.61999999999994,confirmed_negative,0,0.1530239982621666,,,0.0,0.0,0.0,0.0,0.0,train
patch_111584,91.52000000000088,20.059999999999903,confirmed_negative,0,0.1217431795074801,,,0.0,0.0,0.0,0.0,0.0,train
patch_099864,96.80000000000108,18.619999999999923,confirmed_negative,0,0.1441135557813311,,,0.0,0.0,0.0,0.0,0.0,train
patch_068214,87.08000000000072,14.779999999999944,confirmed_negative,0,0.1196433368290072,,,0.0,0.0,0.0,0.0,0.0,train
patch_075353,72.62000000000018,15.679999999999945,confirmed_negative,0,0.144078959450297,,,0.0,0.0,0.0,0.0,0.0,train
patch_091000,96.32000000000107,17.539999999999928,confirmed_negative,0,0.1199290450970306,0.7818520820385332,29.25311787859954,0.0,0.0,0.0,0.0,0.0,train
patch_068734,88.76000000000079,14.839999999999948,confirmed_negative,0,0.1059902983100689,,,0.0,0.0,0.0,0.0,0.0,train
patch_123847,89.30000000000081,21.559999999999903,confirmed_negative,0,0.1495787707223324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,test
patch_031059,71.78000000000014,10.279999999999976,confirmed_negative,0,0.1531287552038754,,,0.0,0.0,0.0,0.0,0.0,train
patch_025162,72.20000000000016,9.559999999999985,confirmed_negative,0,0.1412680464961537,,,0.0,0.0,0.0,0.0,0.0,train
71932,92.67384251201544,11.940201583133112,confirmed_negative,0,0.1063343172435876,0.0,113.94820844136524,0.0,0.0,0.0,0.0,0.0,train
patch_020617,94.700000000001,8.959999999999983,confirmed_negative,0,0.0942792300672472,,,0.0,0.0,0.0,0.0,0.0,val
patch_055017,92.30000000000092,13.15999999999996,confirmed_negative,0,0.1013440051661665,,,0.0,0.0,0.0,0.0,0.0,val
patch_083986,88.76000000000079,16.699999999999932,confirmed_negative,0,0.1032751482372904,,,0.0,0.0,0.0,0.0,0.0,train
patch_006248,88.64000000000078,7.219999999999996,confirmed_negative,0,0.0990725636928914,,,0.0,0.0,0.0,0.0,0.0,train
patch_025646,71.72000000000014,9.61999999999998,confirmed_negative,0,0.1366915820012079,,,0.0,0.0,0.0,0.0,0.0,train
patch_099739,89.30000000000081,18.619999999999923,confirmed_negative,0,0.1167509976857736,,,0.0,0.0,0.0,0.0,0.0,train
patch_087146,71.72000000000014,17.11999999999993,confirmed_negative,0,0.1429056491536849,,,0.0,0.0,0.0,0.0,0.0,train
patch_106211,93.86000000000098,19.399999999999917,confirmed_negative,0,0.1548307320379431,0.0,3.3300175783269554,0.0,0.0,0.0,0.0,0.0,train
patch_047719,97.22000000000112,12.259999999999964,confirmed_negative,0,0.1036217682489869,,,0.0,0.0,0.0,0.0,0.0,train
patch_072347,69.38000000000005,15.319999999999943,confirmed_negative,0,0.1401216031233276,,,0.0,0.0,0.0,0.0,0.0,train
patch_041443,74.90000000000026,11.539999999999964,confirmed_negative,0,0.1490749572420081,0.0,,0.0,0.0,0.0,0.0,0.0,train
patch_001968,68.0,6.7399999999999975,confirmed_negative,0,0.1444412212261003,,,0.0,0.0,0.0,0.0,0.0,train
patch_082714,71.48000000000013,16.579999999999934,confirmed_negative,0,0.1280867652304753,,,0.0,0.0,0.0,0.0,0.0,train
patch_102724,91.28000000000088,18.97999999999992,confirmed_negative,0,0.1350940445774927,,,0.0,0.0,0.0,0.0,0.0,val
patch_025711,75.6200000000003,9.61999999999998,confirmed_negative,0,0.149714606686785,,,0.0,0.0,0.0,0.0,0.0,train
patch_071702,89.72000000000082,15.199999999999942,confirmed_negative,0,0.0889584074980697,,,0.0,0.0,0.0,0.0,0.0,train
patch_016671,94.100000000001,8.479999999999986,confirmed_negative,0,0.120328104388742,,,0.0,0.0,0.0,0.0,0.0,val
patch_091244,81.44000000000051,17.599999999999927,confirmed_negative,0,0.1412153323152263,0.0,357.9552741028696,0.0,0.0,0.0,0.0,0.0,train
patch_087340,83.36000000000058,17.119999999999933,confirmed_negative,0,0.1422636631574471,,,0.0,0.0,0.0,0.0,0.0,train
patch_046723,96.50000000000108,12.13999999999996,confirmed_negative,0,0.0634365241734605,,,0.0,0.0,0.0,0.0,0.0,train
patch_042399,73.2200000000002,11.659999999999966,confirmed_negative,0,0.1498429783016759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
patch_108167,93.14000000000097,19.639999999999915,confirmed_negative,0,0.1309157870226665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
